YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,ARI,31,76,8,18,6,0,3,12,10,24,0,1,.237,.333,.434,.767,0.2
2016,CHW,1,2,1,1,0,0,0,1,0,1,0,0,.500,.500,.500,1.000,0.0
2017,CHW,118,414,43,91,16,1,26,68,19,165,0,1,.220,.260,.452,.712,-1.0
2018,CHW,42,140,19,34,6,0,11,28,27,55,0,0,.243,.368,.521,.889,1.0
