YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,ARI,20,55,5,16,5,0,0,5,6,10,2,0,.291,.361,.382,.743,0.3
2014,ARI,91,310,34,81,15,6,6,26,16,67,8,1,.261,.300,.406,.706,1.9
2015,ARI,147,515,59,117,27,5,4,43,26,144,16,4,.227,.264,.322,.586,-0.8
2016,ARI,119,437,52,121,24,11,5,49,20,87,21,2,.277,.315,.416,.731,1.6
2017,ARI,97,362,41,97,25,1,12,51,17,87,12,2,.268,.299,.442,.741,0.7
2018,ARI,44,134,14,25,7,0,2,9,11,40,4,3,.187,.248,.284,.532,-0.1
