YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2013,DET,11,18,1,5,0,0,0,0,0,1,0,0,.278,.278,.278,.556,-0.2
2014,DET,148,533,50,138,31,4,11,66,36,140,2,2,.259,.306,.394,.700,-1.5
2015,DET,154,549,42,140,33,6,15,73,39,152,0,3,.255,.303,.419,.722,0.5
2016,DET,110,411,54,117,25,4,18,58,28,111,1,1,.285,.331,.496,.827,1.6
2017,DET,157,614,73,167,36,10,26,101,41,142,4,5,.272,.320,.490,.810,0.7
2018,DET,46,182,24,59,12,3,5,26,11,41,1,0,.324,.372,.505,.877,1.1
