SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2012,SD,25,0,0,0,32.1,32,15,13,4,15,23,2,1,0,1,1,0.1,1.45,3.62
2013,SD,2,0,0,0,1.2,0,0,0,0,1,1,0,0,0,0,0,0.1,0.60,0.00
2014,TEX,10,10,0,0,57.1,64,43,41,8,18,38,2,5,0,0,0,-0.9,1.43,6.44
2018,STL,9,9,1,1,60.1,53,16,15,6,6,46,6,0,0,0,0,1.8,0.98,2.24
