SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2010,CHW,21,0,0,0,23.1,15,5,5,2,10,32,2,1,4,2,0,1.1,1.07,1.93
2011,CHW,58,0,0,0,71.0,52,22,22,6,27,79,2,2,8,16,2,2.2,1.11,2.79
2012,CHW,30,29,1,0,192.0,167,66,65,19,51,192,17,8,0,0,1,5.8,1.14,3.05
2013,CHW,30,30,4,1,214.1,184,81,73,23,46,226,11,14,0,0,0,6.9,1.07,3.07
2014,CHW,26,26,2,0,174.0,129,48,42,13,39,208,12,4,0,0,0,6.6,0.97,2.17
2015,CHW,31,31,1,0,208.2,185,88,79,23,42,274,13,11,0,0,0,3.3,1.09,3.41
2016,CHW,32,32,6,1,226.2,190,88,84,27,45,233,17,10,0,0,0,4.9,1.04,3.34
2017,BOS,32,32,1,0,214.1,165,73,69,24,43,308,17,8,0,0,0,6.0,0.97,2.90
2018,BOS,11,11,0,0,70.2,47,19,17,8,17,96,5,1,0,0,0,3.0,0.91,2.17
