SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2014,NYY,24,12,0,0,75.2,94,44,44,10,18,60,4,3,0,0,0,-0.4,1.48,5.23
2015,NYY,4,4,0,0,19.1,20,9,9,3,5,16,1,2,0,0,0,0.4,1.29,4.19
2016,TB,5,1,0,0,14.1,13,7,4,2,3,15,0,0,0,3,0,0.1,1.12,2.51
2017,TB,41,0,0,0,57.1,48,29,26,4,16,43,2,1,2,5,1,-0.0,1.12,4.08
2018,ATL,1,0,0,0,1.0,2,2,2,1,1,1,0,0,0,0,0,-0.1,3.00,18.00
