SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,BAL,20,5,0,0,47.2,51,30,30,8,13,49,3,5,0,2,2,-0.3,1.34,5.66
2014,BAL,20,20,1,0,113.1,111,48,45,7,38,88,7,7,0,0,0,1.0,1.31,3.57
2015,BAL,25,17,0,0,112.1,109,56,53,17,29,103,4,7,0,1,0,1.3,1.23,4.25
2016,BAL,30,30,0,0,179.2,183,76,72,28,47,174,9,12,0,0,0,4.2,1.28,3.61
2017,BAL,34,34,0,0,186.2,208,99,97,29,71,179,11,12,0,0,0,1.9,1.49,4.68
2018,BAL,10,10,0,0,62.0,66,24,24,10,15,58,3,3,0,0,0,1.9,1.31,3.48
