YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2014,SEA,47,136,16,39,8,0,0,9,11,39,5,2,.287,.347,.346,.693,1.5
2015,SEA,37,94,9,16,3,1,0,1,6,31,3,2,.170,.220,.223,.443,-0.8
2016,SEA,2,3,0,1,0,0,0,0,0,2,0,0,.333,.333,.333,.666,0.0
2016,LAD,34,58,8,12,2,2,1,7,4,13,0,0,.207,.258,.362,.620,-0.1
2016,Total,36,61,8,13,2,2,1,7,4,15,0,0,.213,.262,.361,.623,-0.1
2017,LAD,140,514,85,148,34,5,21,72,50,142,17,4,.288,.354,.496,.850,4.8
2018,LAD,48,191,32,46,10,4,6,18,21,52,2,3,.241,.330,.429,.759,1.4
