YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2016,CHW,99,410,57,116,22,6,9,30,13,117,10,2,.283,.306,.432,.738,2.8
2017,CHW,146,587,72,151,26,4,17,56,13,162,15,1,.257,.276,.402,.678,0.9
2018,CHW,46,167,22,38,4,1,7,12,15,42,11,1,.228,.291,.389,.680,0.8
