SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,PHI,24,0,0,0,31.1,27,15,13,3,23,23,1,1,0,1,0,0.2,1.60,3.73
2014,PHI,13,0,0,0,14.0,14,12,10,2,13,12,1,0,0,0,0,-0.3,1.93,6.43
2015,PHI,72,0,0,0,66.2,72,28,26,4,37,63,4,6,2,16,2,1.0,1.64,3.51
2016,PHI,17,0,0,0,15.1,21,11,11,2,8,14,1,1,0,1,1,-0.3,1.89,6.46
2017,PHI,66,0,0,0,71.1,61,22,21,3,26,60,2,5,2,14,5,2.0,1.22,2.65
2018,PHI,24,0,0,0,19.2,11,7,7,1,6,16,2,1,0,9,1,0.5,0.86,3.20
