YEAR,TEAM,GP,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG,OBP,SLG,OPS,WAR
2011,LAD,56,224,34,68,9,2,0,11,7,27,24,7,.304,.325,.362,.687,0.5
2012,LAD,87,303,38,69,9,2,1,17,20,62,32,10,.228,.280,.281,.561,-1.3
2013,LAD,38,94,9,22,1,1,1,6,10,21,10,2,.234,.314,.298,.612,-0.1
2014,LAD,148,609,92,176,24,12,2,34,31,107,64,19,.289,.326,.378,.704,2.4
2015,MIA,145,615,88,205,24,8,4,46,25,91,58,20,.333,.359,.418,.777,4.9
2016,MIA,79,325,47,87,7,6,1,14,18,55,30,7,.268,.305,.335,.640,0.8
2017,MIA,158,653,114,201,20,9,2,33,25,93,60,16,.308,.341,.375,.716,3.1
2018,SEA,45,184,25,56,10,1,1,13,4,27,16,2,.304,.330,.386,.716,0.3
