SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2013,DET,14,6,0,0,38.2,42,26,25,7,16,31,1,5,0,2,0,-0.1,1.50,5.82
2014,LAA,2,0,0,0,0.2,1,0,0,0,0,1,0,0,0,0,0,0.1,1.50,0.00
2015,LAA,64,0,0,0,67.0,58,29,26,5,23,59,4,3,0,7,1,0.4,1.21,3.49
2016,LAA,64,0,0,0,57.1,71,29,22,4,15,51,1,3,0,11,1,0.0,1.50,3.45
2017,LAA,64,0,0,0,48.2,50,23,21,7,12,45,0,3,1,13,2,0.3,1.27,3.88
2018,LAA,24,0,0,0,21.0,18,7,6,2,5,23,2,1,0,3,3,0.4,1.10,2.57
