SEASON,TEAM,GP,GS,CG,SHO,IP,H,R,ER,HR,BB,SO,W,L,SV,HLD,BLSV,WAR,WHIP,ERA
2010,CHW,5,0,0,0,4.2,2,0,0,0,4,5,0,0,0,0,0,0.2,1.29,0.00
2017,CHW,52,0,0,0,54.2,45,20,19,4,20,49,2,1,0,5,1,1.0,1.19,3.13
2018,CHW,10,0,0,0,9.0,12,8,8,0,8,6,1,1,0,0,0,-0.2,2.22,8.00
